date, pm25, pm10, o3, no2, so2, co,ICA,nDia
2021/5/13, 55, 38, 20, , 4, 5,24.40,-1092
2021/5/14, 50, 32, 25, , 3, 4,22.80,-1093
2021/5/15, 51, 26, 25, , 3, 2,21.40,-1094
2021/5/16, 46, 13, 17, , 2, 2,16.00,-1095
2021/5/17, 32, 17, 12, , 2, 4,13.40,-1096
2021/5/18, 43, 24, 20, , 4, 5,19.20,-1097
2021/5/19, 45, 37, 28, , 4, 4,23.60,-1098
2021/5/20, 54, 32, 25, , 4, 4,23.80,-1099
2021/5/21, 56, , 26, , 5, 5,23.00,-1100
2021/5/22, 58, 26, 23, , 3, 4,22.80,-1101
2021/5/23, 42, 22, 23, , 2, 3,18.40,-1102
2021/5/24, 37, 30, 20, , 3, 4,18.80,-1103
2021/5/25, 44, 36, 18, , 3, 5,21.20,-1104
2021/5/26, 57, 37, 21, , 4, 5,24.80,-1105
2021/5/27, 57, 40, 21, , 4, 5,25.40,-1106
2021/5/28, 55, 36, 26, , 3, 5,25.00,-1107
2021/5/29, 53, 33, 24, , 3, 6,23.80,-1108
2021/5/30, 52, 32, 33, , 3, 8,25.60,-1109
2021/5/31, 59, 35, 20, , 5, 10,25.80,-1110
2021/6/1, 67, 36, 21, , 5, 8,27.40,-1111
2021/6/2, 66, 34, 28, , 4, 5,27.40,-1112
2021/6/3, 55, 37, 28, , 4, 5,25.80,-1113
2021/6/4, 56, 36, 28, , 5, 7,26.40,-1114
2021/6/5, 63, 38, 26, , 4, 5,27.20,-1115
2021/6/6, 46, 26, 23, , 3, 4,20.40,-1116
2021/6/7, 41, 14, 16, , 3, 4,15.60,-1117
2021/6/8, 34, 17, 12, , 4, 5,14.40,-1118
2021/6/9, 45, 26, 24, , 3, 5,20.60,-1119
2021/6/10, 52, 33, 25, , 4, 5,23.80,-1120
2021/6/11, 60, 37, 25, , 4, 5,26.20,-1121
2021/6/12, 66, 34, 27, , 4, 6,27.40,-1122
2021/6/13, 59, 13, 25, , 3, 5,21.00,-1123
2021/6/14, 32, 20, 18, , 3, 5,15.60,-1124
2021/6/15, 45, 19, 15, , 4, 7,18.00,-1125
2021/6/16, 48, 32, 22, , 6, 7,23.00,-1126
2021/6/17, 54, 34, 26, , 5, 5,24.80,-1127
2021/6/18, 53, 40, 19, , 4, 7,24.60,-1128
2021/6/19, 55, 52, 24, , 4, 8,28.60,-1129
2021/6/20, 62, , , , , ,62.00,-1130
2021/6/22, 42, 31, 28, , 5, 7,22.60,-1131
2021/6/23, 52, 33, 26, , 5, 6,24.40,-1132
2021/6/24, 58, 32, 27, , 4, 5,25.20,-1133
2021/6/25, 50, 25, 26, , 4, 4,21.80,-1134
2021/6/26, 43, 32, 28, , 4, 5,22.40,-1135
2021/6/27, 62, 31, 27, , 4, 5,25.80,-1136
2021/6/28, 56, 36, 22, , 5, 7,25.20,-1137
2021/6/29, 59, 48, 30, , 5, 5,29.40,-1138
2021/6/30, 48, 40, 23, , 5, 5,24.20,-1139
2021/7/1, 46, 39, 29, , 5, 7,25.20,-1140
2021/1/5, 25, 24, 14, , 2, 4,13.80,-1141
2021/1/6, 29, 15, 18, , 3, 5,14.00,-1142
2021/1/7, 43, 21, 29, , 3, 6,20.40,-1143
2021/1/8, 44, 22, 25, , 3, 5,19.80,-1144
2021/1/9, 50, 20, 29, , 3, 4,21.20,-1145
2021/1/10, 50, 19, 30, , 2, 4,21.00,-1146
2021/1/11, 37, 22, 30, , 2, 5,19.20,-1147
2021/1/12, 47, 26, 27, , 4, 6,22.00,-1148
2021/1/13, 54, 34, 29, , 4, 6,25.40,-1149
2021/1/14, 55, 43, 28, , 3, 6,27.00,-1150
2021/1/15, 60, 32, 28, , 2, 5,25.40,-1151
2021/1/16, 41, 27, 25, , 1, 5,19.80,-1152
2021/1/17, 43, 23, 30, , 1, 5,20.40,-1153
2021/1/18, 35, 32, 27, , 2, 5,20.20,-1154
2021/1/19, 38, 33, 32, , 3, 6,22.40,-1155
2021/1/20, 57, 27, 32, , 3, 6,25.00,-1156
2021/1/21, 47, 31, 26, , 2, 6,22.40,-1157
2021/1/22, 51, 15, 13, , 2, 5,17.20,-1158
2021/1/23, 40, 26, 27, , 2, 5,20.00,-1159
2021/1/24, 47, 23, 28, , 2, 4,20.80,-1160
2021/1/25, 39, 29, 24, , 2, 5,19.80,-1161
2021/1/26, 55, 25, 21, , 2, 4,21.40,-1162
2021/1/27, 44, 33, 31, , 2, 4,22.80,-1163
2021/1/28, 44, 34, 27, , 2, 4,22.20,-1164
2021/1/29, 45, 37, 30, , 2, 5,23.80,-1165
2021/1/30, 42, 33, 34, , 2, 5,23.20,-1166
2021/1/31, 47, 43, 34, , 4, 4,26.40,-1167
2021/2/1, 48, 39, 27, , 2, 5,24.20,-1168
2021/2/2, 47, 38, 29, , 2, 5,24.20,-1169
2021/2/3, 54, 39, 31, , 3, 6,26.60,-1170
2021/2/4, 49, 39, 34, , 3, 7,26.40,-1171
2021/2/5, 63, 28, 24, , 2, 6,24.60,-1172
2021/2/6, 48, 38, 33, , 3, 8,26.00,-1173
2021/2/7, 65, 39, 29, , 3, 7,28.60,-1174
2021/2/8, 45, 36, 21, , 2, 6,22.00,-1175
2021/2/9, 44, 37, 29, , 2, 7,23.80,-1176
2021/2/10, 51, 20, 20, , 2, 8,20.20,-1177
2021/2/11, 42, 14, 17, , 2, 7,16.40,-1178
2021/2/12, 34, 23, 19, , 2, 8,17.20,-1179
2021/2/13, 52, 14, 3, , 2, 6,15.40,-1180
2021/2/14, 52, , , , , ,52.00,-1181
2021/2/16, 39, 13, 29, , 1, 6,17.60,-1182
2021/2/17, 27, 16, 24, , 2, 4,14.60,-1183
2021/2/18, 32, 17, 26, , 1, 4,16.00,-1184
2021/2/19, 32, 29, 16, , 1, 3,16.20,-1185
2021/2/20, 29, 21, 25, , 2, 3,16.00,-1186
2021/2/21, 39, 18, 20, , 2, 2,16.20,-1187
2021/2/22, 26, 18, 17, , 2, 4,13.40,-1188
2021/2/23, 39, 43, 33, , 2, 6,24.60,-1189
2021/2/24, 63, 36, 27, , 2, 4,26.40,-1190
2021/2/25, 51, 27, 25, , 2, 6,22.20,-1191
2021/2/26, 54, 30, 23, , 2, 4,22.60,-1192
2021/2/27, 46, 20, 23, , 2, 4,19.00,-1193
2021/2/28, 36, 19, 28, , 2, 3,17.60,-1194
2021/3/1, 39, 15, 19, , 2, 5,16.00,-1195
2021/3/2, 34, 16, 13, , 2, 6,14.20,-1196
2021/3/3, 43, 16, 14, , 2, 6,16.20,-1197
2021/3/4, 47, 21, 21, , 2, 10,20.20,-1198
2021/3/5, 44, 24, 20, , 2, 8,19.60,-1199
2021/3/6, 51, 36, 39, , 3, 8,27.40,-1200
2021/3/7, 69, 29, 34, , 2, 7,28.20,-1201
2021/3/8, 56, 18, 19, , 2, 5,20.00,-1202
2021/3/9, 45, 17, 14, , 2, 6,16.80,-1203
2021/3/10, 27, 16, 15, , 2, 6,13.20,-1204
2021/3/11, 36, 21, 15, , 3, 7,16.40,-1205
2021/3/12, 44, 20, 13, , 2, 7,17.20,-1206
2021/3/13, 42, 23, 21, , 2, 9,19.40,-1207
2021/3/14, 51, 20, 25, , 2, 7,21.00,-1208
2021/3/15, 39, 18, 26, , 2, 8,18.60,-1209
2021/3/16, 41, 23, 28, , 2, 7,20.20,-1210
2021/3/17, 44, 33, 20, , 3, 11,22.20,-1211
2021/3/18, 68, 18, 20, , 2, 9,23.40,-1212
2021/3/19, 48, 30, 25, , 3, 9,23.00,-1213
2021/3/20, 61, 24, 23, , 2, 6,23.20,-1214
2021/3/21, 39, 27, 29, , 2, 6,20.60,-1215
2021/3/22, 44, 19, 18, , 2, 6,17.80,-1216
2021/3/23, 41, 22, 26, , 3, 6,19.60,-1217
2021/3/24, 45, 34, 34, , 3, 8,24.80,-1218
2021/3/25, 66, 30, 34, , 3, 7,28.00,-1219
2021/3/26, 52, 36, 36, , 3, 6,26.60,-1220
2021/3/27, 63, 34, 30, , 2, 5,26.80,-1221
2021/3/28, 63, 26, 32, , 3, 4,25.60,-1222
2021/3/29, 51, 26, 28, , 2, 5,22.40,-1223
2021/3/30, 39, 39, 23, , 3, 6,22.00,-1224
2021/3/31, 44, 31, 26, , 3, 7,22.20,-1225
2021/4/1, 42, 30, 29, , 3, 7,22.20,-1226
2020/10/2, 52, 45, 54, , 3, 5,31.80,-1227
2020/10/3, 59, 41, 43, , 2, 5,30.00,-1228
2020/10/4, 69, 34, 52, , 8, 5,33.60,-1229
2020/10/5, 61, 35, 63, , 2, 4,33.00,-1230
2020/10/6, 40, 46, 60, , 3, 4,30.60,-1231
2020/10/7, 43, 46, 62, , 2, 3,31.20,-1232
2020/10/8, 50, 19, 78, , 3, 4,30.80,-1233
2020/10/9, 36, 34, 72, , 2, 3,29.40,-1234
2020/10/10, 39, 43, 76, , 2, 3,32.60,-1235
2020/10/11, 49, 38, 72, , 2, 4,33.00,-1236
2020/10/12, 64, 42, 65, , 3, 4,35.60,-1237
2020/10/13, 47, 49, 63, , 3, 4,33.20,-1238
2020/10/14, 49, 41, 54, , 4, 5,30.60,-1239
2020/10/15, 63, 43, 55, , 4, 6,34.20,-1240
2020/10/16, 58, 42, 42, , 4, 6,30.40,-1241
2020/10/17, 54, 42, 34, , 3, 5,27.60,-1242
2020/10/18, 46, 31, 38, , 4, 6,25.00,-1243
2020/10/19, 51, 24, 37, , 1, 7,24.00,-1244
2020/10/20, 46, 36, 43, , 1, 7,26.60,-1245
2020/10/21, 62, 32, 34, , 3, 7,27.60,-1246
2020/10/22, 56, 23, 41, , 3, 5,25.60,-1247
2020/10/23, 38, 39, 38, , 4, 7,25.20,-1248
2020/10/24, 48, 37, 35, , 2, 5,25.40,-1249
2020/10/25, 66, 29, 43, , 2, 4,28.80,-1250
2020/10/26, 55, 35, 45, , 3, 4,28.40,-1251
2020/10/27, 57, 29, 27, , 3, 5,24.20,-1252
2020/10/28, 55, 17, 26, , 2, 4,20.80,-1253
2020/10/29, 30, 33, 41, , 2, 3,21.80,-1254
2020/10/30, 58, 31, 30, , 3, 5,25.40,-1255
2020/10/31, 56, 37, 36, , 3, 5,27.40,-1256
2020/11/1, 65, 40, 34, , 2, 5,29.20,-1257
2020/11/2, 56, 47, 38, , 2, 4,29.40,-1258
2020/11/3, 65, 46, 40, , 3, 4,31.60,-1259
2020/11/4, 53, 54, 41, , 4, 5,31.40,-1260
2020/11/5, 69, 63, 50, , 4, 6,38.40,-1261
2020/11/6, 88, 58, 48, , 8, 6,41.60,-1262
2020/11/7, 92, 56, 49, , 9, 6,42.40,-1263
2020/11/8, 82, 59, 58, , 3, 5,41.40,-1264
2020/11/9, 76, 52, 39, , 5, 6,35.60,-1265
2020/11/10, 69, 59, 48, , 4, 7,37.40,-1266
2020/11/11, 86, 58, 44, , 5, 5,39.60,-1267
2020/11/12, 77, 56, 45, , 6, 5,37.80,-1268
2020/11/13, 90, 58, 46, , 4, 6,40.80,-1269
2020/11/14, 95, 59, 49, , 7, 5,43.00,-1270
2020/11/15, 107, 54, 44, , 5, 6,43.20,-1271
2020/11/16, 85, 63, 37, , 6, 6,39.40,-1272
2020/11/17, 97, 55, 37, , 5, 6,40.00,-1273
2020/11/18, 89, 49, 34, , 5, 6,36.60,-1274
2020/11/19, 79, , 25, , 4, 7,28.75,-1275
2020/11/20, 80, 23, 21, , 4, 7,27.00,-1276
2020/11/21, 55, 23, 31, , 4, 7,24.00,-1277
2020/11/22, 48, 34, 37, , 4, 7,26.00,-1278
2020/11/23, 69, 27, 25, , 4, 10,27.00,-1279
2020/11/24, 61, 33, 29, , 5, 7,27.00,-1280
2020/11/25, 54, 32, 35, , 5, 7,26.60,-1281
2020/11/26, 56, 20, 37, , 3, 6,24.40,-1282
2020/11/27, 45, 29, 19, , 6, 9,21.60,-1283
2020/11/28, 68, 36, 40, , 4, 8,31.20,-1284
2020/11/29, 67, 29, 40, , 4, 7,29.40,-1285
2020/11/30, 60, 33, 30, , 5, 5,26.60,-1286
2020/12/1, 54, 30, 31, , 2, 5,24.40,-1287
2020/12/2, 54, 17, 23, , 2, 8,20.80,-1288
2020/12/3, 42, 24, 20, , 3, 8,19.40,-1289
2020/12/4, 56, 14, 24, , 2, 6,20.40,-1290
2020/12/5, 37, 26, 25, , 3, 8,19.80,-1291
2020/12/6, 55, 22, 28, , 2, 7,22.80,-1292
2020/12/7, 47, 27, 33, , 3, 6,23.20,-1293
2020/12/8, 48, 24, 25, , 3, 7,21.40,-1294
2020/12/9, 53, 30, 28, , 4, 8,24.60,-1295
2020/12/10, 54, 29, 15, , 1, 6,21.00,-1296
2020/12/11, 49, 29, 31, , 2, 6,23.40,-1297
2020/12/12, 52, 44, 37, , 3, 8,28.80,-1298
2020/12/13, 67, 27, 35, , 2, 4,27.00,-1299
2020/12/14, 52, 32, 32, , 3, 5,24.80,-1300
2020/12/15, 49, 28, 32, , 2, 5,23.20,-1301
2020/12/16, 52, 32, 39, , 4, 5,26.40,-1302
2020/12/17, 56, 21, 20, , 4, 5,21.20,-1303
2020/12/18, 54, 26, 26, , 3, 6,23.00,-1304
2020/12/19, 52, 26, 31, , 2, 5,23.20,-1305
2020/12/20, 48, 21, 38, , 1, 4,22.40,-1306
2020/12/21, 27, 22, 31, , 2, 5,17.40,-1307
2020/12/22, 47, 29, 33, , 4, 5,23.60,-1308
2020/12/23, 59, 28, 30, , 3, 7,25.40,-1309
2020/12/24, 51, 17, 28, , 2, 6,20.80,-1310
2020/12/25, 39, 12, 26, , 1, 5,16.60,-1311
2020/12/26, 33, 12, 18, , 2, 6,14.20,-1312
2020/12/27, 39, 16, 25, , 2, 5,17.40,-1313
2020/12/28, 40, 10, 21, , 2, 5,15.60,-1314
2020/12/29, 28, 17, 29, , 2, 6,16.40,-1315
2020/12/30, 44, 16, 24, , 2, 5,18.20,-1316
2020/12/31, 37, 29, 27, , 4, 5,20.40,-1317
2021/1/1, 56, 45, 33, , 5, 6,29.00,-1318
2021/1/2, 98, 10, 25, , 2, 3,27.60,-1319
2021/1/3, 28, 13, 20, , 2, 3,13.20,-1320
2021/1/4, 30, 11, 16, , 1, 4,12.40,-1321
2020/7/2, 56, 25, 17, , 2, 4,20.80,-1322
2020/7/3, 55, 28, 14, , 1, 4,20.40,-1323
2020/7/4, 49, 21, 16, , 1, 3,18.00,-1324
2020/7/5, 46, 20, 21, , 1, 3,18.20,-1325
2020/7/6, 46, 24, 22, , 2, 3,19.40,-1326
2020/7/7, 48, 26, 17, , 1, 4,19.20,-1327
2020/7/8, 48, 30, 18, , 2, 6,20.80,-1328
2020/7/9, 59, 33, 21, , 3, 4,24.00,-1329
2020/7/10, 52, 34, 23, , 2, 4,23.00,-1330
2020/7/11, 51, 30, 22, , 2, 4,21.80,-1331
2020/7/12, 50, 34, 30, , 2, 4,24.00,-1332
2020/7/13, 54, 18, 21, , 2, 5,20.00,-1333
2020/7/14, 43, 29, 27, , 2, 5,21.20,-1334
2020/7/15, 39, 24, 27, , 2, 4,19.20,-1335
2020/7/16, 37, 33, 32, , 1, 3,21.20,-1336
2020/7/17, 24, 34, 56, , 2, 3,23.80,-1337
2020/7/18, 35, 34, 43, , 2, 3,23.40,-1338
2020/7/19, 36, 28, 37, , 2, 3,21.20,-1339
2020/7/20, 34, 31, 30, , 3, 5,20.60,-1340
2020/7/21, 44, 31, 38, , 3, 5,24.20,-1341
2020/7/22, 44, 29, 34, , 3, 5,23.00,-1342
2020/7/23, 53, 31, 31, , 3, 5,24.60,-1343
2020/7/24, 45, 42, 33, , 3, 6,25.80,-1344
2020/7/25, 54, 26, 32, , 2, 6,24.00,-1345
2020/7/26, 52, 25, 34, , 2, 4,23.40,-1346
2020/7/27, 35, 29, 33, , 3, 5,21.00,-1347
2020/7/28, 45, 44, 36, , 4, 6,27.00,-1348
2020/7/29, 42, 34, 36, , 4, 6,24.40,-1349
2020/7/30, 50, 35, 33, , 3, 10,26.20,-1350
2020/7/31, 53, 41, 31, , 3, 12,28.00,-1351
2020/8/1, 41, 38, 38, , 2, 11,26.00,-1352
2020/8/2, 35, 34, 47, , 2, 10,25.60,-1353
2020/8/3, 34, 49, 40, , 3, 9,27.00,-1354
2020/8/4, 48, 41, 47, , 3, 3,28.40,-1355
2020/8/5, 43, 49, 41, , 3, 6,28.40,-1356
2020/8/6, 48, 47, 37, , 3, 7,28.40,-1357
2020/8/7, 58, 67, 65, , 3, 6,39.80,-1358
2020/8/8, 42, 49, 38, , 2, 6,27.40,-1359
2020/8/9, 45, 48, 37, , 2, 5,27.40,-1360
2020/8/10, 34, 44, 42, , 3, 7,26.00,-1361
2020/8/11, 53, 56, 47, , 5, 7,33.60,-1362
2020/8/12, 61, 49, 40, , 4, 4,31.60,-1363
2020/8/13, 61, 50, 37, , 4, 4,31.20,-1364
2020/8/14, 56, 32, 40, , 3, 4,27.00,-1365
2020/8/15, 45, 42, 38, , 3, 4,26.40,-1366
2020/8/16, 66, 35, 54, , 2, 3,32.00,-1367
2020/8/17, 47, 41, 42, , 3, 4,27.40,-1368
2020/8/18, 6, 22, 36, , 2, 4,14.00,-1369
2020/8/19, 37, 27, 32, , 2, 5,20.60,-1370
2020/8/20, 45, 20, 31, , 3, 5,20.80,-1371
2020/8/21, 42, 20, 31, , 3, 6,20.40,-1372
2020/8/22, 39, 31, 44, , 4, 7,25.00,-1373
2020/8/23, 55, 29, 45, , 2, 5,27.20,-1374
2020/8/24, 50, 39, 47, , 4, 7,29.40,-1375
2020/8/25, 56, 41, 46, , 5, 6,30.80,-1376
2020/8/26, 69, 40, 44, , 4, 4,32.20,-1377
2020/8/27, 59, 37, 56, , 5, 4,32.20,-1378
2020/8/28, 60, 25, 38, , 3, 4,26.00,-1379
2020/8/29, 47, 27, 32, , 3, 6,23.00,-1380
2020/8/30, 51, 27, 56, , 3, 5,28.40,-1381
2020/8/31, 41, 32, 62, , 3, 7,29.00,-1382
2020/9/1, 59, 25, 37, , 4, 5,26.00,-1383
2020/9/2, 53, 37, 49, , 4, 5,29.60,-1384
2020/9/3, 53, 34, 49, , 4, 5,29.00,-1385
2020/9/4, 54, 38, 43, , 4, 5,28.80,-1386
2020/9/5, 57, 35, 46, , 3, 3,28.80,-1387
2020/9/6, 35, 29, 65, , 3, 2,26.80,-1388
2020/9/7, 43, 44, 47, , 3, 3,28.00,-1389
2020/9/8, 54, 34, 51, , 3, 3,29.00,-1390
2020/9/9, 44, 40, 65, , 4, 5,31.60,-1391
2020/9/10, 59, 44, 62, , 4, 4,34.60,-1392
2020/9/11, 53, 49, 61, , 4, 4,34.20,-1393
2020/9/12, 63, 44, 50, , 4, 5,33.20,-1394
2020/9/13, 53, 42, 45, , 3, 2,29.00,-1395
2020/9/14, 39, 35, 51, , 3, 3,26.20,-1396
2020/9/15, 36, 46, 42, , 5, 4,26.60,-1397
2020/9/16, 61, 53, 51, , 6, 6,35.40,-1398
2020/9/17, 70, 37, 51, , 4, 5,33.40,-1399
2020/9/18, 62, 30, 51, , 4, 5,30.40,-1400
2020/9/19, 57, 41, 48, , 6, 7,31.80,-1401
2020/9/20, 73, 32, 46, , 4, 4,31.80,-1402
2020/9/21, 57, 36, 59, , 4, 3,31.80,-1403
2020/9/22, 49, 38, 64, , 3, 3,31.40,-1404
2020/9/23, 42, 41, 58, , 2, 2,29.00,-1405
2020/9/24, 56, , , , , ,56.00,-1406
2020/10/1, 47, 45, 50, , 3, 3,29.60,-1407
2020/4/2, 22, 19, 33, , , 4,19.50,-1408
2020/4/3, 40, 24, 36, , , 3,25.75,-1409
2020/4/4, 39, 23, 34, , , 3,24.75,-1410
2020/4/5, 37, 18, 27, , , 3,21.25,-1411
2020/4/6, 32, 18, 37, , , 2,22.25,-1412
2020/4/7, 26, 21, 35, , , 3,21.25,-1413
2020/4/8, 28, 24, 34, , , 3,22.25,-1414
2020/4/9, 36, 23, 35, , , 3,24.25,-1415
2020/4/10, 35, 23, 37, , , 3,24.50,-1416
2020/4/11, 41, 9, 28, , , 3,20.25,-1417
2020/4/12, 24, 49, 29, , , 3,26.25,-1418
2020/4/13, 33, 37, 30, , , 3,25.75,-1419
2020/4/14, 22, 13, 26, , , 4,16.25,-1420
2020/4/15, 21, 10, 34, , , 4,17.25,-1421
2020/4/16, 28, 18, 32, , , 4,20.50,-1422
2020/4/17, 39, 23, 63, , 1, 6,26.40,-1423
2020/4/18, 56, 17, 46, , , 5,31.00,-1424
2020/4/19, 40, 17, 39, , , 4,25.00,-1425
2020/4/20, 33, 22, 35, , , 5,23.75,-1426
2020/4/21, 42, 22, 33, , , 5,25.50,-1427
2020/4/22, 36, 20, 32, , , 5,23.25,-1428
2020/4/23, 36, 15, 27, , , 4,20.50,-1429
2020/4/24, 33, 16, 26, , , 4,19.75,-1430
2020/4/25, 36, 11, 33, , , 3,20.75,-1431
2020/4/26, 25, 20, 37, , , 3,21.25,-1432
2020/4/27, 43, 28, 38, , 1, 5,23.00,-1433
2020/4/28, 50, 25, 32, , , 4,27.75,-1434
2020/4/29, 45, 24, 36, , , 4,27.25,-1435
2020/4/30, 49, 20, 28, , , 4,25.25,-1436
2020/5/1, 37, 20, 22, , , 4,20.75,-1437
2020/5/2, 43, 17, 22, , , 4,21.50,-1438
2020/5/3, 32, 16, 19, , , 4,17.75,-1439
2020/5/4, 30, 21, 25, , , 5,20.25,-1440
2020/5/5, 36, 28, 26, , 1, 5,19.20,-1441
2020/5/6, 45, 29, 30, , 1, 5,22.00,-1442
2020/5/7, 41, 24, 30, , 1, 5,20.20,-1443
2020/5/8, 46, 27, 25, , , 5,25.75,-1444
2020/5/9, 35, 25, 26, , , 4,22.50,-1445
2020/5/10, 38, 21, 27, , , 6,23.00,-1446
2020/5/11, 42, 23, 24, , , 5,23.50,-1447
2020/5/12, 45, 13, 21, , , 2,20.25,-1448
2020/5/13, 37, 14, 30, , 1, 2,16.80,-1449
2020/5/14, 34, 33, 37, , 2, 5,22.20,-1450
2020/5/15, 53, 30, 37, , 1, 6,25.40,-1451
2020/5/16, 49, 24, 27, , 1, 5,21.20,-1452
2020/5/17, 33, 9, 9, , 1, 5,11.40,-1453
2020/5/18, 27, 22, 25, , 1, 6,16.20,-1454
2020/5/19, 37, 37, 17, , 4, 12,21.40,-1455
2020/5/20, 54, , , , , ,54.00,-1456
2020/5/23, 56, 34, 31, , 1, 4,25.20,-1457
2020/5/24, 42, 25, 30, , 1, 3,20.20,-1458
2020/5/25, 30, 26, 27, , 1, 4,17.60,-1459
2020/5/26, 33, 36, 24, , 1, 2,19.20,-1460
2020/5/27, 22, 34, 29, , 1, 3,17.80,-1461
2020/5/28, 33, 30, 29, , 1, 4,19.40,-1462
2020/5/29, 44, 19, 26, , 1, 4,18.80,-1463
2020/5/30, 35, 15, 23, , 1, 3,15.40,-1464
2020/5/31, 25, 15, 25, , 1, 3,13.80,-1465
2020/6/1, 24, 17, 22, , 1, 4,13.60,-1466
2020/6/2, 38, 17, 22, , 1, 5,16.60,-1467
2020/6/3, 39, 23, 27, , 2, 6,19.40,-1468
2020/6/4, 46, 29, 37, , 3, 5,24.00,-1469
2020/6/5, 46, 31, 23, , 2, 7,21.80,-1470
2020/6/6, 46, 27, 42, , 2, 5,24.40,-1471
2020/6/7, 42, 24, 31, , 1, 4,20.40,-1472
2020/6/8, 45, 30, 34, , 2, 5,23.20,-1473
2020/6/9, 57, 31, 28, , 2, 4,24.40,-1474
2020/6/10, 31, 33, 40, , 1, 3,21.60,-1475
2020/6/11, 42, 34, 27, , 1, 3,21.40,-1476
2020/6/12, 55, 28, 24, , 1, 4,22.40,-1477
2020/6/13, 48, 39, 23, , 2, 5,23.40,-1478
2020/6/14, 64, 17, 18, , 1, 4,20.80,-1479
2020/6/15, 33, 20, 16, , 1, 4,14.80,-1480
2020/6/16, 23, 27, 20, , 1, 4,15.00,-1481
2020/6/17, 37, 30, 23, , 1, 4,19.00,-1482
2020/6/18, 54, 20, 23, , 1, 5,20.60,-1483
2020/6/19, 37, 18, 19, , 1, 5,16.00,-1484
2020/6/20, 38, 17, 13, , 2, 5,15.00,-1485
2020/6/21, 39, 16, 17, , 1, 4,15.40,-1486
2020/6/22, 31, 23, 19, , 2, 5,16.00,-1487
2020/6/23, 35, 26, 17, , 2, 5,17.00,-1488
2020/6/24, 45, 34, 21, , 3, 5,21.60,-1489
2020/6/25, 46, 31, 18, , 2, 6,20.60,-1490
2020/6/26, 57, 26, 16, , 2, 6,21.40,-1491
2020/6/27, 41, 27, 24, , 1, 6,19.80,-1492
2020/6/28, 47, 27, 24, , 1, 6,21.00,-1493
2020/6/29, 50, 36, 20, , 2, 7,23.00,-1494
2020/6/30, 58, 34, 24, , 1, 3,24.00,-1495
2020/7/1, 52, 35, 21, , 1, 3,22.40,-1496
2020/1/2, 46, 18, 17, , 2, 7,18.00,-1497
2020/1/3, 35, 24, 28, , 2, 8,19.40,-1498
2020/1/4, 45, 31, 38, , 2, 7,24.60,-1499
2020/1/5, 45, 26, 27, , 2, 5,21.00,-1500
2020/1/6, 29, 16, 22, , 2, 6,15.00,-1501
2020/1/7, 36, 37, 33, , 2, 7,23.00,-1502
2020/1/8, 51, 35, 45, , 3, 6,28.00,-1503
2020/1/9, 72, 61, 35, , 3, 5,35.20,-1504
2020/1/10, 57, 50, 33, , 2, 6,29.60,-1505
2020/1/11, 58, 42, 28, , 1, 5,26.80,-1506
2020/1/12, 44, 37, 26, , , 4,27.75,-1507
2020/1/13, 35, 42, 31, , , 4,28.00,-1508
2020/1/14, 44, 54, 47, , 3, 7,31.00,-1509
2020/1/15, 83, 48, 32, , 4, 10,35.40,-1510
2020/1/16, 106, 61, 27, , 1, 5,40.00,-1511
2020/1/17, 47, 53, 26, , , 5,32.75,-1512
2020/1/18, 34, 43, 24, , 1, 5,21.40,-1513
2020/1/19, 30, 32, 31, , 1, 5,19.80,-1514
2020/1/20, 31, 30, 30, , , 6,24.25,-1515
2020/1/21, 39, 15, 17, , , 6,19.25,-1516
2020/1/22, 32, 13, 20, , , 4,17.25,-1517
2020/1/23, 30, 25, 24, , 1, 4,16.80,-1518
2020/1/24, 36, 22, 30, , 1, 5,18.80,-1519
2020/1/25, 37, 29, 32, , 1, 6,21.00,-1520
2020/1/26, 45, 22, 33, , , 4,26.00,-1521
2020/1/27, 42, 20, 25, , , 5,23.00,-1522
2020/1/28, 39, 31, 23, , 1, 7,20.20,-1523
2020/1/29, 53, 24, 22, , , 4,25.75,-1524
2020/1/30, 46, 36, 31, , 2, 6,24.20,-1525
2020/1/31, 60, 42, 43, , 1, 9,31.00,-1526
2020/2/1, 72, 35, 24, , 3, 9,28.60,-1527
2020/2/2, 62, 35, 37, , , 5,34.75,-1528
2020/2/3, 38, 37, 36, , 2, 8,24.20,-1529
2020/2/4, 55, 39, 36, , 1, 7,27.60,-1530
2020/2/5, 54, 54, 51, , 5, 10,34.80,-1531
2020/2/6, 75, 53, 47, , 4, 8,37.40,-1532
2020/2/7, 74, 63, 54, , 3, 9,40.60,-1533
2020/2/8, 84, , , , , ,84.00,-1534
2020/2/13, 74, 48, 43, , 2, 7,34.80,-1535
2020/2/14, 66, 53, 50, , 2, 7,35.60,-1536
2020/2/15, 69, 50, 58, , 2, 7,37.20,-1537
2020/2/16, 53, 50, 43, , 1, 6,30.60,-1538
2020/2/17, 54, 54, 36, , 2, 5,30.20,-1539
2020/2/18, 55, 53, 42, , 2, 5,31.40,-1540
2020/2/19, 41, 46, 35, , 2, 6,26.00,-1541
2020/2/20, 58, 44, 35, , 2, 6,29.00,-1542
2020/2/21, 46, 21, 24, , 1, 6,19.60,-1543
2020/2/22, 40, 16, 23, , 1, 6,17.20,-1544
2020/2/23, 38, 27, 53, , 1, 6,25.00,-1545
